restaurant_id,cuisine
res_92e41608d3215a69,Tibetan
res_92e41608d3215a69,Momos
res_9253bee37828e136,South Indian
res_9253bee37828e136,North Indian
res_9253bee37828e136,Chinese
res_0c2395a4e795674f,South Indian
res_08f84e905814f850,Biryani
res_08f84e905814f850,North Indian
res_bac09a8069a06925,Asian
res_bac09a8069a06925,Continental
res_bb2b56068b6722f8,Burger
res_bb2b56068b6722f8,Fast Food
res_bb2b56068b6722f8,Italian
res_e3b2215c63b6d0a9,Bakery
res_2bfa893575375fe9,Pizza
res_6439c97466f72223,North Indian
res_6439c97466f72223,Chinese
res_0fb18d5e8141c9e0,North Indian
res_0fb18d5e8141c9e0,Mughlai
res_1aa5272b9818b8cb,Chinese
res_1aa5272b9818b8cb,Tibetan
res_1aa5272b9818b8cb,Fast Food
res_5883a690433e4622,Bakery
res_5883a690433e4622,Desserts
res_d5666e0b92fa481f,Beverages
res_13b795aa3418ebc0,North Indian
res_13b795aa3418ebc0,Chinese
res_05330f275d86c498,South Indian
res_05330f275d86c498,Andhra
res_05330f275d86c498,Chinese
res_284bb017e57c0d01,North Indian
res_652eab2bda8b1a31,Seafood
res_652eab2bda8b1a31,Mangalorean
res_652eab2bda8b1a31,South Indian
res_d7256bf46132f4bd,North Indian
res_d7256bf46132f4bd,Chinese
res_d7256bf46132f4bd,Biryani
res_2bfc0111f6302378,North Indian
res_2bfc0111f6302378,Italian
res_04c5525bf5816fe1,Fast Food
res_fcca1b9790a37e7d,Biryani
res_fcca1b9790a37e7d,North Indian
res_fcca1b9790a37e7d,Andhra
res_7cad7307e53c2e4a,Mangalorean
res_7cad7307e53c2e4a,Seafood
res_d7aad63c9fdc9294,North Indian
res_d7aad63c9fdc9294,Afghani
res_2a72083a923f5975,Ice Cream
res_e42b29f7294def3a,North Indian
res_e42b29f7294def3a,Chinese
res_d4425f57058ae05e,North Indian
res_bc10ab1d8bc6aeda,North Indian
res_7a9e9a77bd2da679,North Indian
res_7a9e9a77bd2da679,Chinese
res_7a9e9a77bd2da679,Mughlai
res_7861859fab488d0d,North Indian
res_7861859fab488d0d,Chinese
res_dc5eb1ed19c0c5f6,Mughlai
res_dc5eb1ed19c0c5f6,North Indian
res_dc5eb1ed19c0c5f6,Kebab
res_dc5eb1ed19c0c5f6,Rolls
res_dc5eb1ed19c0c5f6,Chinese
res_b363e2424fd033ee,Fast Food
res_b363e2424fd033ee,Beverages
res_fa91b79cbf02fb66,Fast Food
res_47239753fd40d347,Desserts
res_47239753fd40d347,Bakery
res_68a731ba6e9cdd5b,South Indian
res_68a731ba6e9cdd5b,North Indian
res_68a731ba6e9cdd5b,Chinese
res_1a2ddc8d7af0b393,Konkan
res_1a2ddc8d7af0b393,Seafood
res_fb53e1d60e62e57c,Healthy Food
res_fb53e1d60e62e57c,Juices
res_f9b8536a2b2ea85c,Fast Food
res_f9b8536a2b2ea85c,Tea
res_635a6a9c372b4cdc,Kerala
res_635a6a9c372b4cdc,North Indian
res_635a6a9c372b4cdc,Chinese
res_c3c58adcda4b3667,North Indian
res_c3c58adcda4b3667,Chinese
res_263793b38bc47244,Biryani
res_263793b38bc47244,Kebab
res_a94a44645c3f5c13,Mithai
res_a94a44645c3f5c13,South Indian
res_2ab111fc8135d15b,Andhra
res_2ab111fc8135d15b,Biryani
res_e00b25d1d0117e02,South Indian
res_e00b25d1d0117e02,Chinese
res_e00b25d1d0117e02,North Indian
res_c32280eb2e87c408,Desserts
res_c32280eb2e87c408,Mithai
res_ff042bcfdb604561,Continental
res_ff042bcfdb604561,Italian
res_ff042bcfdb604561,Chinese
res_ff042bcfdb604561,North Indian
res_622d6ed30d8990e8,South Indian
res_622d6ed30d8990e8,Chinese
res_b80714c0a6a242b2,Arabian
res_b80714c0a6a242b2,North Indian
res_b80714c0a6a242b2,Chinese
res_b80714c0a6a242b2,Kerala
res_b399e3e1e66ee96a,North Indian
res_b399e3e1e66ee96a,Arabian
res_b399e3e1e66ee96a,Chinese
res_708049eb6992ac06,South Indian
res_708049eb6992ac06,North Indian
res_dcc2c4c4b8966b5a,South Indian
res_dcc2c4c4b8966b5a,North Indian
res_dcc2c4c4b8966b5a,Chinese
res_dcc2c4c4b8966b5a,Kebab
res_b84a4d65db6e84e6,Street Food
res_b84a4d65db6e84e6,Beverages
res_b80a14df64910758,South Indian
res_19d388d4c6562a1f,Chinese
res_19d388d4c6562a1f,Fast Food
res_5a3a74d1f91515fe,Biryani
res_5a3a74d1f91515fe,Mughlai
res_f1f768ea13d8beb3,South Indian
res_f1f768ea13d8beb3,North Indian
res_f1f768ea13d8beb3,Chinese
res_9f68beb2511e10ed,Desserts
res_34fb58a146179460,Juices
res_34fb58a146179460,Fast Food
res_ae3b28b6e4128940,Street Food
res_0f7c00df2bb17185,North Indian
res_1ebdeb97005a8b42,Desserts
res_1c9f691f7120d1b7,Bakery
res_1c9f691f7120d1b7,Healthy Food
res_4ddeb005c542cd70,South Indian
res_4ddeb005c542cd70,North Indian
res_4ddeb005c542cd70,Chinese
res_0680e82c262a1388,North Indian
res_0680e82c262a1388,Chinese
res_0680e82c262a1388,Kebab
res_0680e82c262a1388,Rolls
res_d2216a54f4b2ebb5,Bengali
res_d2216a54f4b2ebb5,North Indian
res_d2216a54f4b2ebb5,Chinese
res_6d4977da59bd3bbd,South Indian
res_6d4977da59bd3bbd,North Indian
res_6d4977da59bd3bbd,Chinese
res_6d4977da59bd3bbd,Desserts
res_6d4977da59bd3bbd,Juices
res_6f5a17f571cb5351,South Indian
res_6ddcc0505d8f563a,Beverages
res_6ddcc0505d8f563a,Fast Food
res_e6cf8495f4965152,North Indian
res_e6cf8495f4965152,Chinese
res_1f6d0bb94c2983ba,Bakery
res_26a5d7e90124d21a,North Indian
res_26a5d7e90124d21a,Fast Food
res_26a5d7e90124d21a,Street Food
res_611ec74ec7751504,Sandwich
res_7a62d557495384dd,Bakery
res_8336035a7081abca,Ice Cream
res_8336035a7081abca,Desserts
res_465a4732dc6975e8,Bakery
res_7d7fbabc7e1a88c4,Mithai
res_bc655d6ba819c23e,Beverages
res_bc655d6ba819c23e,Desserts
res_49aaa710666d1e4d,Bakery
res_49aaa710666d1e4d,Desserts
res_8c0f34c5b0349d5e,Ice Cream
res_38e1662ffe96b13d,Desserts
res_788f5e28d8382624,Ice Cream
res_788f5e28d8382624,Desserts
res_3e4a606ee54e53ce,Ice Cream
res_3e4a606ee54e53ce,Desserts
res_31506da7d547f798,Beverages
res_31506da7d547f798,Desserts
res_6f313de5e1123fb1,Bakery
res_6f313de5e1123fb1,Desserts
res_2eba39f67bbcb91b,Street Food
res_2eba39f67bbcb91b,Mithai
res_6a516628fa3528af,Bakery
res_da08b2d28dd913d8,Ice Cream
res_da08b2d28dd913d8,Desserts
res_14cb3ad289627294,Ice Cream
res_14cb3ad289627294,Desserts
res_a6e1a857c6136993,Desserts
res_a6e1a857c6136993,Asian
res_a6e1a857c6136993,Beverages
res_bd5fa30e6016a69e,Andhra
res_bd5fa30e6016a69e,Chinese
res_bd5fa30e6016a69e,North Indian
res_08940aeb120f86da,South Indian
res_a28c897d42bebf45,Finger Food
res_4361111472a7ba05,North Indian
res_4361111472a7ba05,Chinese
res_2ff6cda3ccc30bb2,Beverages
res_2ff6cda3ccc30bb2,Sandwich
res_7faf799770c9c777,South Indian
res_e4c40115110bdcd1,South Indian
res_4b61683ac9b35fbf,Burger
res_4b61683ac9b35fbf,Fast Food
res_d9923ca47a405dea,Pizza
res_d9923ca47a405dea,Fast Food
res_ec67efb8976639c0,South Indian
res_ec6c08e33214db8b,Pizza
res_ec6c08e33214db8b,Fast Food
res_738b40645195d15d,Seafood
res_738b40645195d15d,Chinese
res_738b40645195d15d,South Indian
res_738b40645195d15d,North Indian
res_9a39e962fc7a6541,Chinese
res_e35a78fe2ba0eb37,South Indian
res_0a7549d46853caa4,Pizza
res_0a7549d46853caa4,Beverages
res_0a7549d46853caa4,Ice Cream
res_a981168055e7904b,Street Food
res_a981168055e7904b,Fast Food
res_4876de665a494e12,South Indian
res_77d1e7e752ff5790,South Indian
res_c24759b3083ce62b,South Indian
res_c24759b3083ce62b,North Indian
res_c24759b3083ce62b,Chinese
res_c24759b3083ce62b,Street Food
res_764c18989e854556,North Indian
res_764c18989e854556,Biryani
res_764c18989e854556,Fast Food
res_d81273357abf46bd,North Indian
res_d81273357abf46bd,Rajasthani
res_789b1e2de1d1fe79,North Indian
res_789b1e2de1d1fe79,Chinese
res_78ffcadae6657d82,South Indian
res_dcd5f788642dd946,South Indian
res_dcd5f788642dd946,Biryani
res_f91fe58e436555bd,South Indian
res_0ab862894a63e0e5,Street Food
res_969fd317a58e0037,Street Food
res_969fd317a58e0037,Fast Food
res_02f4c639fc59c75e,South Indian
res_3887f929db95c3f9,South Indian
res_35703dcae282ff69,Biryani
res_35703dcae282ff69,Seafood
res_35703dcae282ff69,South Indian
res_bd50571dd53e951c,Fast Food
res_9415e039d9f7762d,Fast Food
res_eae2877f89cf8764,North Indian
res_12b4274b660e3be8,Pizza
res_12b4274b660e3be8,Italian
res_12b4274b660e3be8,Chinese
res_12b4274b660e3be8,Thai
res_6357357f23aee86a,Asian
res_6357357f23aee86a,Chinese
res_6357357f23aee86a,Continental
res_6357357f23aee86a,Italian
res_b0a5c6063b05f992,Continental
res_b0a5c6063b05f992,Biryani
res_b0a5c6063b05f992,Desserts
res_b0a5c6063b05f992,Italian
res_b0a5c6063b05f992,North Indian
res_b0a5c6063b05f992,Chinese
res_b0a5c6063b05f992,Modern Indian
res_b0a5c6063b05f992,Asian
res_af11d42fe1e96795,North Indian
res_af11d42fe1e96795,Chinese
res_af11d42fe1e96795,South Indian
res_c87f4534c470f304,North Indian
res_c87f4534c470f304,Continental
res_c87f4534c470f304,Chinese
res_c87f4534c470f304,South Indian
res_aaf7ae20bc9cb279,Biryani
res_aaf7ae20bc9cb279,Kebab
res_9d7377b5a7784a6f,North Indian
res_9d7377b5a7784a6f,Chinese
res_9d7377b5a7784a6f,South Indian
res_0a8ed2445fe57b50,South Indian
res_df46c27aab7cdb86,Biryani
res_678ce0fdd81c21b6,North Indian
res_678ce0fdd81c21b6,Biryani
res_6407cf1e46dba601,South Indian
res_fecdace9f71a6b2c,South Indian
res_fecdace9f71a6b2c,North Indian
res_377fc1f7c8e7861c,Finger Food
res_04a69bc1f7cbfc4c,North Indian
res_04a69bc1f7cbfc4c,Chinese
res_04a69bc1f7cbfc4c,Continental
res_04a69bc1f7cbfc4c,Pizza
res_c8bc2859c59fea07,South Indian
res_da654424d955d8c7,South Indian
res_da654424d955d8c7,Chinese
res_da654424d955d8c7,Biryani
res_4c1e9fe373c3b34e,South Indian
res_4c1e9fe373c3b34e,North Indian
res_4c1e9fe373c3b34e,Chinese
res_4c1e9fe373c3b34e,Street Food
res_4c1e9fe373c3b34e,Juices
res_6685d1f523632200,South Indian
res_c5e340c717ccdac9,Continental
res_0a8c06a4d3347ea2,North Indian
res_0a8c06a4d3347ea2,Chinese
res_34f90744d9a0d2af,South Indian
res_34f90744d9a0d2af,North Indian
res_34f90744d9a0d2af,Chinese
res_c51cd1ca77ee83a2,Biryani
res_c51cd1ca77ee83a2,Fast Food
res_619d89e24dbca4a9,North Indian
res_619d89e24dbca4a9,South Indian
res_619d89e24dbca4a9,Chinese
res_0ac94c5fa1ca2373,Fast Food
res_0ac94c5fa1ca2373,Burger
res_932c7e7ae187eb4c,South Indian
res_932c7e7ae187eb4c,North Indian
res_932c7e7ae187eb4c,Chinese
res_04c27d7580042efe,North Indian
res_20fd1238b9b811c9,Biryani
res_55a163ca6a68b982,Fast Food
res_55a163ca6a68b982,South Indian
res_afd64e52ddf2253f,South Indian
res_afd64e52ddf2253f,Chinese
res_f9d3da75d8000faa,North Indian
res_f9d3da75d8000faa,Biryani
res_31b325c7dd086040,South Indian
res_31b325c7dd086040,Kerala
res_00b3acd13978415e,South Indian
res_76a9dfba31df27fd,North Indian
res_76a9dfba31df27fd,South Indian
res_76a9dfba31df27fd,Continental
res_c79e51b44231ad11,Seafood
res_c79e51b44231ad11,Goan
res_c79e51b44231ad11,North Indian
res_c79e51b44231ad11,Continental
res_c79e51b44231ad11,Asian
res_4cddda75dd288238,Asian
res_4cddda75dd288238,North Indian
res_4cddda75dd288238,South Indian
res_4cddda75dd288238,Momos
res_6d196dc6bbc29fb2,North Indian
res_6d196dc6bbc29fb2,Mughlai
res_6d196dc6bbc29fb2,Mediterranean
res_6d196dc6bbc29fb2,Iranian
res_550b94c0f4f05ad0,North Indian
res_550b94c0f4f05ad0,Chinese
res_550b94c0f4f05ad0,Continental
res_550b94c0f4f05ad0,Mexican
res_10aa97fe9fcec956,North Indian
res_10aa97fe9fcec956,Continental
res_10aa97fe9fcec956,Asian
res_13807503c3e194e0,North Indian
res_aaeb4f98a4287aeb,Biryani
res_aaeb4f98a4287aeb,North Indian
res_0f2750c2ff632a69,North Indian
res_0f2750c2ff632a69,Mughlai
res_0f2750c2ff632a69,Mediterranean
res_a67c788dcdae5bca,North Indian
res_1bbf162c7baa3aae,Chinese
res_1bbf162c7baa3aae,North Indian
res_1bbf162c7baa3aae,Salad
res_1bbf162c7baa3aae,Fast Food
res_8dfa9a0db8096bda,Continental
res_68e17df682c92cdb,North Indian
res_68e17df682c92cdb,Italian
res_68e17df682c92cdb,Chinese
res_68e17df682c92cdb,Asian
res_413e3e5960f19798,Chinese
res_413e3e5960f19798,Italian
res_413e3e5960f19798,North Indian
res_9055bc20aa7f6207,North Indian
res_9055bc20aa7f6207,Biryani
res_f5e4cff0d7254a20,Finger Food
res_f5e4cff0d7254a20,North Indian
res_10ec77bb650ecf4e,North Indian
res_10ec77bb650ecf4e,European
res_10ec77bb650ecf4e,Mediterranean
res_10ec77bb650ecf4e,Bbq
res_37b0c40732828665,North Indian
res_37b0c40732828665,Mughlai
res_37b0c40732828665,Italian
res_508d8ba77ebe8d2c,European
res_508d8ba77ebe8d2c,Mediterranean
res_508d8ba77ebe8d2c,North Indian
res_508d8ba77ebe8d2c,Bbq
res_353c180d5bbb3036,Asian
res_353c180d5bbb3036,Chinese
res_353c180d5bbb3036,Continental
res_353c180d5bbb3036,North Indian
res_353c180d5bbb3036,South Indian
res_b2c4fde5099188cb,North Indian
res_b2c4fde5099188cb,Continental
res_b2c4fde5099188cb,Chettinad
res_b2c4fde5099188cb,Andhra
res_b2c4fde5099188cb,Bengali
res_8ba72b09761c037d,Goan
res_8ba72b09761c037d,Asian
res_8ba72b09761c037d,North Indian
res_8ba72b09761c037d,European
res_8ba72b09761c037d,Continental
res_b8ca3035179a9219,North Indian
res_b8ca3035179a9219,Lucknowi
res_b8ca3035179a9219,Gujarati
res_b8ca3035179a9219,Maharashtrian
res_b8ca3035179a9219,South Indian
res_b8ca3035179a9219,Bengali
res_5410db7b69bb510c,Italian
res_5410db7b69bb510c,Pizza
res_b0969ee1d2bf276c,Continental
res_b0969ee1d2bf276c,Chinese
res_b0969ee1d2bf276c,North Indian
res_f67710899c6a6d5e,Rajasthani
res_f67710899c6a6d5e,North Indian
res_ff07c137f010f59e,North Indian
res_ff07c137f010f59e,Chinese
res_530f1a7ece028fe0,Continental
res_530f1a7ece028fe0,Thai
res_530f1a7ece028fe0,Vietnamese
res_530f1a7ece028fe0,American
res_530f1a7ece028fe0,Chinese
res_530f1a7ece028fe0,North Indian
res_530f1a7ece028fe0,Finger Food
res_b10e43f07e843974,North Indian
res_b10e43f07e843974,South Indian
res_b10e43f07e843974,Andhra
res_b10e43f07e843974,Cafe
res_1b3cd73fad3ae170,Cafe
res_1b3cd73fad3ae170,Healthy Food
res_1b3cd73fad3ae170,Salad
res_d72688af4e5237ad,Cafe
res_d72688af4e5237ad,Bakery
res_d72688af4e5237ad,Italian
res_38e0424806f5dfbd,Bakery
res_38e0424806f5dfbd,Fast Food
res_38e0424806f5dfbd,Pizza
res_38e0424806f5dfbd,Burger
res_38e0424806f5dfbd,Cafe
res_bfbd95207f566e25,Cafe
res_6820c5505adb7d6f,Cafe
res_6820c5505adb7d6f,Desserts
res_ac255bcf473dddd7,Cafe
res_c3280de8c749e92b,Tea
res_c3280de8c749e92b,Fast Food
res_c3280de8c749e92b,Cafe
res_ff00740ecbfd0ee4,Cafe
res_ff00740ecbfd0ee4,Fast Food
res_87c913496de8e399,Cafe
res_87c913496de8e399,Continental
res_87c913496de8e399,Tea
res_873a9449c042818c,Cafe
res_873a9449c042818c,Desserts
res_873a9449c042818c,Ice Cream
res_ead2f5f1c9778689,Cafe
res_4de2f13d7d8727f5,Cafe
res_4de2f13d7d8727f5,Fast Food
res_ffa86f4c9a53e27f,Cafe
res_ffa86f4c9a53e27f,Fast Food
res_1385b2a602ce35c0,Cafe
res_1385b2a602ce35c0,European
res_1385b2a602ce35c0,Beverages
res_1385b2a602ce35c0,Italian
res_6a937a87d1cb4ad2,Cafe
res_6a937a87d1cb4ad2,Burger
res_6a937a87d1cb4ad2,Italian
res_6a937a87d1cb4ad2,Salad
res_1d03ccc31d0b6771,Fast Food
res_1d03ccc31d0b6771,Tea
res_b665809e6811c9c9,Ice Cream
res_b665809e6811c9c9,Cafe
res_b665809e6811c9c9,Pizza
res_b665809e6811c9c9,Burger
res_b665809e6811c9c9,Desserts
res_b665809e6811c9c9,Beverages
res_2ef41bf40c8104e4,Cafe
res_2ef41bf40c8104e4,Italian
res_2ef41bf40c8104e4,Continental
res_2ef41bf40c8104e4,Burger
res_2b2a7fc4020a2acf,Cafe
res_2b2a7fc4020a2acf,Italian
res_2b2a7fc4020a2acf,Pizza
res_3cafaa6d0638eba2,Cafe
res_3cafaa6d0638eba2,Beverages
res_3cafaa6d0638eba2,Continental
res_3cafaa6d0638eba2,North Indian
res_3cafaa6d0638eba2,Chinese
res_06691f424034cecd,Cafe
res_06691f424034cecd,Rolls
res_06691f424034cecd,Fast Food
res_5e8ad7061bfc19d3,Cafe
res_5e8ad7061bfc19d3,Fast Food
res_5e8ad7061bfc19d3,Pizza
res_5e8ad7061bfc19d3,Burger
res_5e8ad7061bfc19d3,Beverages
res_fc4ee85275e91f48,Healthy Food
res_fc4ee85275e91f48,North Indian
res_fc4ee85275e91f48,Biryani
res_fc4ee85275e91f48,Continental
res_fc4ee85275e91f48,Sandwich
res_fc4ee85275e91f48,Desserts
res_452a8475364ebcb4,North Indian
res_452a8475364ebcb4,Chinese
res_01eb8c9b2127c677,North Indian
res_01eb8c9b2127c677,Biryani
res_01eb8c9b2127c677,Chinese
res_01eb8c9b2127c677,Beverages
res_d02c86fb49349285,North Indian
res_d02c86fb49349285,Mughlai
res_d02c86fb49349285,Fast Food
res_e1e959d6b49ba75b,Healthy Food
res_e1e959d6b49ba75b,Chinese
res_e1e959d6b49ba75b,Biryani
res_e1e959d6b49ba75b,North Indian
res_e1e959d6b49ba75b,Continental
res_e1e959d6b49ba75b,Salad
res_e1e959d6b49ba75b,American
res_e1e959d6b49ba75b,Burger
res_06bda340bccc247a,South Indian
res_06bda340bccc247a,North Indian
res_06bda340bccc247a,Chinese
res_06bda340bccc247a,Street Food
res_592eb33c064ebd13,North Indian
res_592eb33c064ebd13,Chinese
res_8c428adfaf213d80,Kerala
res_8c428adfaf213d80,Seafood
res_8c428adfaf213d80,South Indian
res_8c428adfaf213d80,Biryani
res_185f7d4d1ffe8a78,North Indian
res_58a735df80df3dcf,North Indian
res_58a735df80df3dcf,Healthy Food
res_58a735df80df3dcf,Beverages
res_7ec1e4de9da2cb8e,Bengali
res_f84880e370a18c1e,Kerala
res_f84880e370a18c1e,Seafood
res_f84880e370a18c1e,Biryani
res_f84880e370a18c1e,South Indian
res_8b56d9a6715f6a88,North Indian
res_8b56d9a6715f6a88,Chinese
res_8b56d9a6715f6a88,Oriya
res_93229610553ab898,North Indian
res_18429c06108f8af2,North Indian
res_18429c06108f8af2,Chinese
res_35c07e69345e0dc1,North Indian
res_35c07e69345e0dc1,Chinese
res_8a07d65965c48f46,Burger
res_8a07d65965c48f46,Fast Food
res_ea685a4166b2ff05,Kerala
res_ea685a4166b2ff05,Biryani
res_ea685a4166b2ff05,South Indian
res_fae7c770a75de55c,North Indian
res_fae7c770a75de55c,Chinese
res_bd2313b1021173d3,Desserts
res_bd2313b1021173d3,Beverages
res_ba2cb00457a87a00,Beverages
res_ba2cb00457a87a00,Juices
res_ba2cb00457a87a00,Ice Cream
res_ba2cb00457a87a00,Fast Food
res_ba2cb00457a87a00,Sandwich
res_a5e1dbd61289b3c9,North Indian
res_66e45eb769a8d221,North Indian
res_66e45eb769a8d221,Street Food
res_fb715a992c56d724,Biryani
res_fb715a992c56d724,Seafood
res_fb715a992c56d724,Andhra
res_fb715a992c56d724,North Indian
res_a5167f8aad7ea045,North Indian
res_a5167f8aad7ea045,Chinese
res_a5167f8aad7ea045,Street Food
res_a5167f8aad7ea045,Fast Food
res_a5167f8aad7ea045,Mithai
res_66523cf7a98786f6,Arabian
res_66523cf7a98786f6,Kerala
res_66523cf7a98786f6,North Indian
res_66523cf7a98786f6,Chinese
res_66523cf7a98786f6,Bbq
res_68cd97152c40dc0f,Biryani
res_68cd97152c40dc0f,Andhra
res_68cd97152c40dc0f,North Indian
res_68cd97152c40dc0f,Chinese
res_bbcbc6ab1a3239c8,North Indian
res_bbcbc6ab1a3239c8,Mughlai
res_bbcbc6ab1a3239c8,South Indian
res_bbcbc6ab1a3239c8,Chinese
res_2878c0f40ce9cf9b,Andhra
res_2878c0f40ce9cf9b,Biryani
res_2878c0f40ce9cf9b,South Indian
res_2878c0f40ce9cf9b,Chinese
res_8850b07b4087b7df,Biryani
res_8850b07b4087b7df,North Indian
res_8850b07b4087b7df,Chinese
res_314aa88f081d2b7c,Andhra
res_314aa88f081d2b7c,Chinese
res_314aa88f081d2b7c,Biryani
res_6bb4d8e6f7c6642c,Mithai
res_6bb4d8e6f7c6642c,Street Food
res_d6971033f2845b5d,North Indian
res_d6971033f2845b5d,Chinese
res_d6971033f2845b5d,Fast Food
res_bc8419077b805fbf,Biryani
res_bc8419077b805fbf,North Indian
res_da6549f0e905dfcb,Arabian
res_da6549f0e905dfcb,North Indian
res_da6549f0e905dfcb,Seafood
res_da6549f0e905dfcb,Chinese
res_da6549f0e905dfcb,Biryani
res_b133256d23922b3a,Ice Cream
res_b133256d23922b3a,Desserts
res_b133256d23922b3a,Beverages
res_b133256d23922b3a,Sandwich
res_3012f03826628565,North Indian
res_3012f03826628565,Biryani
res_3012f03826628565,South Indian
res_cf7e930ba13d7281,Biryani
res_1a5170ca779fe093,South Indian
res_1a5170ca779fe093,North Indian
res_1a5170ca779fe093,Chinese
res_91e7d0815b3dbf6b,Biryani
res_91e7d0815b3dbf6b,Rolls
res_7eff2b5bf17386af,Biryani
res_1904ae0934d88996,North Indian
res_4fba88365d77fe8b,North Indian
res_4fba88365d77fe8b,Continental
res_4fba88365d77fe8b,Bbq
res_6ba1968166d59955,Pizza
res_26d55e3493a5952f,Tea
res_26d55e3493a5952f,Beverages
res_26d55e3493a5952f,Fast Food
res_d4980f53e68b7704,Pizza
res_d4980f53e68b7704,Cafe
res_d4980f53e68b7704,Italian
res_1b8ffbcfeecf4576,North Indian
res_f266d2bf502e9000,South Indian
res_f266d2bf502e9000,North Indian
res_f266d2bf502e9000,Chinese
res_f749d641f6f0862c,South Indian
res_0c783486e00b2cf5,North Indian
res_36dabcda4b874ce9,Biryani
res_36dabcda4b874ce9,North Indian
res_82aebe376f3b2c80,Biryani
res_82aebe376f3b2c80,Kebab
res_3e8af36e42e68c0d,South Indian
res_3e8af36e42e68c0d,North Indian
res_3e8af36e42e68c0d,Fast Food
res_5bc15fda8c5251d2,Biryani
res_d0d513c68ccfc2e5,Biryani
res_d0d513c68ccfc2e5,Kebab
res_d0d513c68ccfc2e5,Rolls
res_d0d513c68ccfc2e5,Mughlai
res_4bb9f12a6e108087,Andhra
res_4bb9f12a6e108087,Biryani
res_4bb9f12a6e108087,Chinese
res_4bb9f12a6e108087,Hyderabadi
res_4bb9f12a6e108087,North Indian
res_4bb9f12a6e108087,South Indian
res_da7ece6dbeccae83,Salad
res_da7ece6dbeccae83,Fast Food
res_ebaef51b6fc49ee1,Burger
res_ebaef51b6fc49ee1,Fast Food
res_937cb5b3865906a7,North Indian
res_937cb5b3865906a7,South Indian
res_937cb5b3865906a7,Chinese
res_937cb5b3865906a7,Continental
res_3bbe20e2ce2e29a7,Seafood
res_3bbe20e2ce2e29a7,Biryani
res_3bbe20e2ce2e29a7,South Indian
res_3bbe20e2ce2e29a7,North Indian
res_3bbe20e2ce2e29a7,Chinese
res_3bbe20e2ce2e29a7,Arabian
res_3bbe20e2ce2e29a7,Kebab
res_3bbe20e2ce2e29a7,Kerala
res_2479511e1a331d56,South Indian
res_2479511e1a331d56,North Indian
res_2479511e1a331d56,Chinese
res_46841a48326f8fa4,North Indian
res_80dd5b11887a6281,Chinese
res_80dd5b11887a6281,Momos
res_82cff9b4f32f9709,Biryani
res_a655f7f216bc0458,North Indian
res_a655f7f216bc0458,Chinese
res_c7de0257fd45dbe3,North Indian
res_ac1be33c14a5b695,Bakery
res_ac1be33c14a5b695,Desserts
res_a964e3cac2f32406,Kerala
res_81efafcdb09890c2,South Indian
res_e00ce47c39ba72aa,North Indian
res_e00ce47c39ba72aa,Mughlai
res_e00ce47c39ba72aa,Biryani
res_e00ce47c39ba72aa,Chinese
res_d52b509dc39eafee,North Indian
res_d52b509dc39eafee,Chinese
res_a870e6cbf0e7024d,Andhra
res_a870e6cbf0e7024d,Biryani
res_a870e6cbf0e7024d,North Indian
res_a870e6cbf0e7024d,South Indian
res_66f1cdd3530e485e,South Indian
res_66f1cdd3530e485e,North Indian
res_66f1cdd3530e485e,Chinese
res_66f1cdd3530e485e,Beverages
res_f0b170e5a0f4ffd2,Pizza
res_f0b170e5a0f4ffd2,Fast Food
res_cc65415ec3c668e3,North Indian
res_c9c400fa60350f79,North Indian
res_bd960ce8f0bcdf55,North Indian
res_bd960ce8f0bcdf55,Chinese
res_bd960ce8f0bcdf55,Juices
res_74ed88273c5f8f7a,South Indian
res_74ed88273c5f8f7a,North Indian
res_74ed88273c5f8f7a,Chinese
res_329bf987136b5ab3,North Indian
res_329bf987136b5ab3,Andhra
res_91e298ab3abccea3,Beverages
res_91e298ab3abccea3,Ice Cream
res_91e298ab3abccea3,Fast Food
res_daaeefb92757f972,Biryani
res_daaeefb92757f972,South Indian
res_f1d47cf1f066f78d,Rajasthani
res_f1d47cf1f066f78d,North Indian
res_d1a8e0b884f385bd,North Indian
res_e699f05b6dd6dfa3,North Indian
res_e699f05b6dd6dfa3,Biryani
res_72fecc4fe976faf4,North Indian
res_72fecc4fe976faf4,Chinese
res_78f334b8a290e48e,North Indian
res_78f334b8a290e48e,Biryani
res_78f334b8a290e48e,Andhra
res_78f334b8a290e48e,Chinese
res_55c2e27d626ac5ec,Biryani
res_2094ede7547f738e,American
res_2094ede7547f738e,Italian
res_2094ede7547f738e,Bakery
res_2094ede7547f738e,Desserts
res_2094ede7547f738e,Sandwich
